"date","open","close","high","low","volume"
2021-08-24,294.59,292.28,295.2,291.68,18175800
2021-08-25,293.9,291.69,294.18,290.15,20006100
2021-08-26,290.7,288.87,292.09,288.73,17666100
2021-08-27,288.77,289.47,290.59,286.68,22605700
2021-08-30,290.83,293.21,293.82,290.77,16348100
2021-08-31,294.01,291.56,294.09,291.19,26285300
2021-09-01,292.52,291.51,294.76,291.18,18983800
2021-09-02,291.87,290.86,292.99,289.92,16285600
2021-09-03,290.7,290.85,292.26,290,14747900
2021-09-07,290.72,289.92,290.8,288.01,17180400
2021-09-08,289.53,289.95,290.33,287.3,15046800
2021-09-09,290.54,287.09,291.81,286.85,19927000
2021-09-10,288.22,285.6,289.67,285.28,19633400
2021-09-13,287.38,286.84,288.33,284.03,23652900
2021-09-14,289.32,289.54,291.09,287.91,21853400
2021-09-15,292.89,294.4,294.88,291.5,28356300
2021-09-16,293.38,294.79,294.87,290.48,19550800
2021-09-17,293.77,289.62,294.09,289.29,41372500
2021-09-20,286.2,284.24,288.51,279.62,38278700
2021-09-21,285.58,284.72,287.37,284.02,22364100
2021-09-22,286.59,288.37,289.96,284.44,26626300
2021-09-23,288.63,289.32,290.61,287.36,18604600
2021-09-24,288.04,289.12,289.55,286.78,14999000
2021-09-27,286.02,284.11,286.34,282.93,23571700
2021-09-28,279.89,273.83,280.84,273.08,43186200
2021-09-29,275.35,274.29,276.97,273.34,26353700
2021-09-30,275.94,272.28,277.99,271.99,32343600
2021-10-01,272.48,279.22,280.07,271.67,30086300
2021-10-04,277.58,273.43,277.91,270.67,31350700
2021-10-05,274.34,278.89,280.47,274.34,24993000
2021-10-06,276.01,283.09,283.59,275.75,28002600
2021-10-07,285.09,284.77,286.5,283.87,20430500
2021-10-08,286.09,284.77,286.5,283.72,17685700
2021-10-11,282.91,284.17,287.78,282.74,19298600
2021-10-12,285.24,282.87,285.34,282.36,17974100
2021-10-13,284.83,286.18,287.12,283.46,23416300
2021-10-14,288.98,292.4,292.9,287.65,27262900
2021-10-15,292,293.81,294.04,290.25,25384800
2021-10-18,293.19,296.79,297.67,292.34,22729300
2021-10-19,297.81,297.69,298.73,296.72,17682100
2021-10-20,298.64,296.9,299.11,295.65,16537100
2021-10-21,296.67,300.14,300.39,295.89,16918100
2021-10-22,299.79,298.59,300.46,297.28,17449300
2021-10-25,298.78,297.6,298.82,295.98,17554500
2021-10-26,300.37,299.51,301.72,298.05,28107300
2021-10-27,305.2,312.12,314.95,305.2,52588700
2021-10-28,313.24,313.26,313.76,310.37,26297900
2021-10-29,313.05,320.28,320.65,312.83,34766000
2021-11-01,320.03,318.11,320.16,315.21,27073200
2021-11-02,319.02,321.74,322.05,318.72,26487100
2021-11-03,322.49,322.58,323.45,319.35,21500100
2021-11-04,321.51,324.94,325.04,318.25,23992200
2021-11-05,326.94,324.57,327.21,322.99,22570100
2021-11-08,325.77,325.47,326.11,323.01,20897000
2021-11-09,325.59,324.47,327.14,323.09,21307400
2021-11-10,323.13,319.49,323.19,318.64,25500900
2021-11-11,319.93,321.07,322.36,319.21,16849800
2021-11-12,322.51,325.21,325.7,322.38,23831000
2021-11-15,326,324.58,326.33,322.61,16723000
2021-11-16,324.21,327.9,329.02,324.04,20886800
2021-11-17,327.95,328.13,331.1,327.04,19053400
2021-11-18,327.22,330.21,331.35,326.19,22463500
2021-11-19,331.53,331.99,333.91,331.11,21963400
2021-11-22,333.45,328.81,338.33,328.54,31031100
2021-11-23,326.12,326.73,328.45,322.75,30427600
2021-11-24,325.38,326.96,327.2,323.09,21661300
2021-11-26,323.51,318.99,326.98,317.48,24217200
2021-11-29,324.08,325.72,328.04,323.89,28563500
2021-11-30,324.45,319.87,326.83,318.33,42885600
2021-12-01,324.27,319.38,328.28,318.71,33337600
2021-12-02,319.59,318.81,322.68,317.17,30766000
2021-12-03,321.23,312.54,321.91,307.72,41779300
2021-12-06,313.45,315.62,316.84,308.88,30032600
2021-12-07,320.89,324.06,324.91,319.4,31021900
2021-12-08,324.44,324.11,324.62,320.08,24761000
2021-12-09,323.57,322.3,325.58,321.35,22214200
2021-12-10,324.12,331.44,331.88,323.94,38095700
2021-12-13,329.64,328.4,332.65,328.09,28899400
2021-12-14,322.42,317.7,323.79,313.6,44438700
2021-12-15,317.96,323.8,324.32,313.98,35381100
2021-12-16,324.83,314.37,325.84,312.55,35034800
2021-12-17,310.48,313.3,314.39,306.97,47750300
